timestamp_utc,coin_id,price_usd,error,total_volume_usd,hourly_increase,price-soc correlation,price-pop,predicted_social_volume
2025-05-28 15:03:41,binancecoin,680.1494415425256,0.12312636666123596,752351007.2481467,0.012662860517930313,0.5,0.0,0.0
2025-05-28 16:03:41,binancecoin,680.1421637816135,0.10537325615059835,752351007.2481467,-0.007277760912054418,0.5,0.0,0.0
2025-05-28 17:03:41,binancecoin,680.1325275813854,0.08473443868238607,752351007.2481467,-0.00963620022820578,0.5,0.0,0.0
2025-05-28 18:03:41,binancecoin,680.0938561960752,0.1062753592501076,752351007.2481467,-0.0386713853099991,0.5,0.0,0.0
2025-05-28 19:03:41,binancecoin,680.1214710030926,0.08602286970234385,752351007.2481467,0.027614807017296242,0.5,0.0,0.0
2025-05-28 20:03:41,binancecoin,680.149217607929,0.08603822703634485,752351007.2481467,0.027746604836409006,0.5,0.0,0.0
2025-05-28 21:03:41,binancecoin,680.1234550640911,0.09055840882229936,752351007.2481467,-0.025762543837865904,0.5,0.0,0.0
2025-05-28 22:03:41,binancecoin,680.1238331387887,0.07640202298541444,752351007.2481467,0.00037807469751669485,0.5,0.0,0.0
2025-05-28 23:03:41,binancecoin,680.1074684965071,0.07592182278196932,752351007.2481467,-0.016364642281528178,0.5,0.0,0.0
2025-05-28 00:03:34,bitcoin,107956.50996173779,10.056367379517168,29062749361.144825,-1.1871207032591338,0.5,1.0,0.0
2025-05-28 01:03:34,bitcoin,107955.55457661784,11.192658576563996,29062749361.144825,-0.9553851199345081,0.5,1.0,0.0
2025-05-28 02:03:34,bitcoin,107957.6459428776,10.567866628755093,29062749361.144825,2.0913662597714575,0.5,1.0,0.0
2025-05-28 03:03:34,bitcoin,107957.63380958648,9.766587552241175,29062749361.144825,-0.012133291152131277,0.5,1.0,0.0
2025-05-28 04:03:34,bitcoin,107958.7134282161,13.324711817520786,29062749361.144825,1.0796186296196537,0.5,1.0,0.0
2025-05-28 05:03:34,bitcoin,107957.2990864545,12.107706519934432,29062749361.144825,-1.4143417616107035,0.5,1.0,0.0
2025-05-28 06:03:34,bitcoin,107957.8106881005,12.899091177025877,29062749361.144825,0.5116016459884122,0.5,1.0,0.0
2025-05-28 07:03:34,bitcoin,107958.20656047291,13.019864678760918,29062749361.144825,0.39587237246712903,0.5,1.0,0.0
2025-05-28 08:03:34,bitcoin,107961.0805951444,12.36961522316398,29062749361.144825,2.874034671486297,0.5,1.0,0.0
2025-05-28 09:03:34,bitcoin,107958.99118159107,13.052310949683422,29062749361.144825,-2.089413553332852,0.5,1.0,0.0
2025-05-28 10:03:34,bitcoin,107956.77489764422,11.773933109422185,29062749361.144825,-2.21628394685511,0.5,1.0,0.0
2025-05-28 11:03:34,bitcoin,107956.84435845667,11.34897561008127,29062749361.144825,0.06946081246132962,0.5,1.0,0.0
2025-05-28 12:03:34,bitcoin,107958.00472402394,14.299553025296998,29062749361.144825,1.160365567234112,0.5,1.0,0.0
2025-05-28 13:03:34,bitcoin,107960.77394713562,12.726317998851496,29062749361.144825,2.76922311168717,0.5,1.0,0.0
2025-05-28 14:03:34,bitcoin,107960.42619523664,11.051339442680266,29062749361.144825,-0.34775189896288794,0.5,1.0,0.0
2025-05-28 15:03:34,bitcoin,107956.9780904699,14.027856692351971,29062749361.144825,-3.4481047667510576,0.5,1.0,0.0
2025-05-28 16:03:34,bitcoin,107956.07817378094,13.384165677325937,29062749361.144825,-0.8999166889567277,0.5,1.0,0.0
2025-05-28 17:03:34,bitcoin,107954.90264033306,11.825839858983715,29062749361.144825,-1.1755334478942678,0.5,1.0,0.0
2025-05-28 18:03:34,bitcoin,107954.58591257586,13.758132560781533,29062749361.144825,-0.3167277571960585,0.5,1.0,0.0
2025-05-28 19:03:34,bitcoin,107954.84813122066,13.108495024945425,29062749361.144825,0.2622186448055436,0.5,1.0,0.0
2025-05-28 20:03:34,bitcoin,107954.58033454763,12.131618600068165,29062749361.144825,-0.2677966730413027,0.5,1.0,0.0
2025-05-28 21:03:34,bitcoin,107956.44254556339,13.51317387106247,29062749361.144825,1.8622110157748102,0.5,1.0,0.0
2025-05-28 22:03:34,bitcoin,107958.07895472182,11.925698369652741,29062749361.144825,1.6364091584357083,0.5,1.0,14.955315589904785
2025-05-28 23:03:34,bitcoin,107956.55176786393,12.366191175651826,29062749361.144825,-1.5271868579176953,0.5,1.0,96.61042785644531
2025-05-28 00:03:33,bitcoin-cash,384.61118951725405,22.04701051946571,204121084.6976389,-1.4097109644033787,0.5,1.0,0.0036507740151137114
2025-05-28 01:03:33,bitcoin-cash,382.55609457178485,23.217656604697776,204121084.6976389,-2.0550949454691967,0.5,1.0,0.0
2025-05-28 02:03:33,bitcoin-cash,380.5783732962225,24.365994663470858,204121084.6976389,-1.9777212755623055,0.5,1.0,0.0
2025-05-28 03:03:33,bitcoin-cash,377.8983123298954,25.169434745284477,204121084.6976389,-2.6800609663272064,0.5,1.0,0.0
2025-05-28 04:03:33,bitcoin-cash,375.8544497152697,25.727635340727527,204121084.6976389,-2.043862614625582,0.5,1.0,0.0
2025-05-28 05:03:33,bitcoin-cash,374.2065858966609,25.989917091067635,204121084.6976389,-1.6478638186089074,0.5,1.0,0.0
2025-05-28 06:03:33,bitcoin-cash,372.93854999866323,26.377849064302872,204121084.6976389,-1.2680358979976223,0.5,1.0,0.0
2025-05-28 07:03:33,bitcoin-cash,372.254559826922,26.731442785540345,204121084.6976389,-0.683990171741168,0.5,1.0,0.0
2025-05-28 08:03:33,bitcoin-cash,371.9323657644088,27.598452751065484,204121084.6976389,-0.32219406251324584,0.5,1.0,0.0
2025-05-28 09:03:33,bitcoin-cash,372.43094843301833,28.673236886383414,204121084.6976389,0.4985826686095641,0.5,1.0,0.0
2025-05-28 10:03:33,bitcoin-cash,373.33980402859464,29.849986592380585,204121084.6976389,0.9088555955763331,0.5,1.0,0.0
2025-05-28 11:03:33,bitcoin-cash,373.9941376247839,30.989255294158887,204121084.6976389,0.6543335961891694,0.5,1.0,0.0
2025-05-28 12:03:33,bitcoin-cash,373.65621010581276,31.622799085312792,204121084.6976389,-0.33792751897112,0.5,1.0,0.0
2025-05-28 13:03:33,bitcoin-cash,373.25548484628337,31.791576474524437,204121084.6976389,-0.40072525952939597,0.5,1.0,0.0
2025-05-28 14:03:33,bitcoin-cash,373.6682280743113,31.538460063805093,204121084.6976389,0.4127432280279152,0.5,1.0,0.0
2025-05-28 15:03:33,bitcoin-cash,373.54467061542294,31.076807085657222,204121084.6976389,-0.12355745888828323,0.5,1.0,0.0
2025-05-28 16:03:33,bitcoin-cash,373.1594467777182,30.5678654633375,204121084.6976389,-0.3852238377048275,0.5,1.0,0.0
2025-05-28 17:03:33,bitcoin-cash,372.7962991951263,30.337829131476152,204121084.6976389,-0.3631475825919256,0.5,1.0,0.0
2025-05-28 18:03:33,bitcoin-cash,372.47154464693506,30.207708449781574,204121084.6976389,-0.32475454819124366,0.5,1.0,0.0
2025-05-28 19:03:33,bitcoin-cash,373.4168127101261,29.55818317901526,204121084.6976389,0.9452680631910301,0.5,1.0,0.0
2025-05-28 20:03:33,bitcoin-cash,374.2213608075406,29.232081669241623,204121084.6976389,0.8045480974145448,0.5,1.0,0.7327606678009033
2025-05-28 21:03:33,bitcoin-cash,374.53411395995084,29.68545539829401,204121084.6976389,0.3127531524103324,0.5,1.0,0.0
2025-05-28 22:03:33,bitcoin-cash,373.69949070314215,29.91143630492358,204121084.6976389,-0.8346232568087611,0.5,1.0,0.0
2025-05-28 23:03:33,bitcoin-cash,373.7563724718559,30.170641949381015,204121084.6976389,0.05688176871384712,0.5,1.0,0.0
