timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 14:00:00,monero,216.9271719641577,71871012.06070507,75.0,8.024766743183
2025-04-02 15:00:00,monero,218.53805909387765,73645465.04499367,75.0,8.024766743183
2025-04-02 16:00:00,monero,220.4428655666138,72080604.80524947,75.0,8.024766743183
2025-04-02 17:00:00,monero,221.1735975731475,77142189.99981534,75.0,8.024766743183
2025-04-02 18:00:00,monero,219.38179466663485,77927323.7016733,75.0,8.024766743183
2025-04-02 19:00:00,monero,219.29066990202537,79546679.17885327,75.0,8.024766743183
2025-04-02 20:00:00,monero,219.29066990202537,79546679.17885327,75.0,8.024766743183
2025-04-02 21:00:00,monero,219.29066990202537,79546679.17885327,75.0,8.024766743183
2025-04-02 22:00:00,monero,219.29066990202537,79546679.17885327,75.0,8.024766743183
2025-04-02 23:00:00,monero,219.29066990202537,79546679.17885327,75.0,8.024766743183
2025-04-02 00:00:00,ethena-usde,0.9998260939744914,139222076.59206945,,
2025-04-02 01:00:00,ethena-usde,0.9997776986987776,141775883.91896906,,
2025-04-02 02:00:00,ethena-usde,1.0000586282636563,139122167.47817004,,
2025-04-02 03:00:00,ethena-usde,1.000237341756695,139176175.11626494,,
2025-04-02 04:00:00,ethena-usde,0.9999188179338088,139439663.25975406,,
2025-04-02 05:00:00,ethena-usde,0.9999423660016996,136862743.07622042,,
2025-04-02 06:00:00,ethena-usde,0.9999192356171196,138079163.46226084,,
2025-04-02 07:00:00,ethena-usde,0.9998653452006444,139030657.0394206,,
2025-04-02 08:00:00,ethena-usde,0.9998278431524036,140555541.7006191,,
2025-04-02 09:00:00,ethena-usde,0.9998616035488768,126631582.31904183,,
2025-04-02 10:00:00,ethena-usde,0.9999822566269808,126336229.8504898,,
2025-04-02 11:00:00,ethena-usde,0.9997629880881403,121762090.21904545,,
2025-04-02 12:00:00,ethena-usde,0.9998955819997616,120813846.17955633,,
2025-04-02 13:00:00,ethena-usde,0.9999738724392928,108533263.93578076,,
2025-04-02 14:00:00,ethena-usde,0.9997386775880548,103780962.43384722,,
2025-04-02 15:00:00,ethena-usde,0.9997564167352324,99324187.70406276,,
2025-04-02 16:00:00,ethena-usde,1.0000578136835805,107502965.07922396,,
2025-04-02 17:00:00,ethena-usde,1.000058750900542,118589867.6087025,,
2025-04-02 18:00:00,ethena-usde,0.9992235963537722,121888086.67956732,,
2025-04-02 19:00:00,ethena-usde,0.9996653700850168,116743803.38166589,,
2025-04-02 20:00:00,ethena-usde,0.9996653700850168,116743803.38166589,,
2025-04-02 21:00:00,ethena-usde,0.9996653700850168,116743803.38166589,,
2025-04-02 22:00:00,ethena-usde,0.9996653700850168,116743803.38166589,,
2025-04-02 23:00:00,ethena-usde,0.9996653700850168,116743803.38166589,,
2025-04-02 00:00:00,stellar,0.2720786516041326,155046132.8498033,48.0,9.539458990097
2025-04-02 01:00:00,stellar,0.2699296466358824,161937686.25674978,48.0,9.539458990097
2025-04-02 02:00:00,stellar,0.2689654636007934,154421083.20480534,48.0,9.539458990097
2025-04-02 03:00:00,stellar,0.2674868425568572,160977573.96850958,48.0,9.539458990097
2025-04-02 04:00:00,stellar,0.2691731828891375,154208486.28001827,48.0,9.539458990097
